DateTime, Latitude, Longitude, Temp, Humidity, Pressure, Yaw, Pitch, Roll, MagX, MagY, MagZ, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, State
44:06.4,32.9081202,-80.10050475,27.852,42.124,1018.982,358.356697,5.732685,4.659548,18.555283,-6.493701,84.218216,0.087523,-0.137981,1.339602,-0.58916,0.95803,1.215364,turn_left
44:06.6,32.9081202,-80.10050475,27.87,41.931,1018.973,8.449044,7.284899,8.807659,17.384212,-8.310128,85.744873,-0.010861,0.050258,0.515906,0.406245,0.01241,1.060814,turn_left
44:06.7,32.9081202,-80.10050475,27.835,42.227,1018.973,21.781106,5.161854,10.26669,15.553538,-10.40501,86.121254,0.201957,0.045888,0.808099,-0.306329,0.057309,0.810971,turn_left
44:06.9,32.9081286,-80.10051529,27.71,41.895,1018.977,29.018554,2.654031,9.296555,14.118919,-13.196605,85.494835,0.227172,0.098331,1.093711,0.509176,-0.095407,-0.458713,turn_left
44:07.1,32.9081286,-80.10051529,27.835,42.067,1018.975,34.67088,1.400741,13.125864,13.112143,-14.653692,85.4132,0.271297,-0.037631,0.978443,0.575455,0.305626,-0.201538,turn_left
44:07.2,32.9081286,-80.10051529,27.799,41.838,1018.979,38.399112,2.085001,14.48811,12.963068,-14.530256,86.09095,0.160984,0.073323,0.647746,-0.044879,0.280886,-0.507277,turn_left
44:07.4,32.90813428,-80.100524,27.71,41.669,1018.972,39.983634,2.413072,14.763435,13.362602,-13.64609,86.375496,0.126799,0.117997,0.986972,-0.246159,-0.12534,-0.145644,turn_left
44:07.6,32.90813428,-80.100524,27.799,41.582,1018.973,44.50485,0.500612,14.227866,13.866719,-12.528687,86.654633,0.106676,-0.074298,1.287207,-0.588244,0.117479,0.425209,turn_left
44:07.7,32.90813428,-80.100524,27.675,42.419,1018.96,47.900472,0.226042,13.301227,14.030279,-11.90819,86.575005,-0.006911,0.070895,0.635805,0.009793,0.030125,0.548299,turn_left
44:07.9,32.90813428,-80.100524,27.764,41.695,1018.972,52.424519,359.868242,13.241076,13.566713,-12.495481,86.382805,0.125587,0.102944,0.725486,-0.103725,0.094825,0.169184,turn_left
44:08.1,32.90813428,-80.100524,27.764,42.064,1018.972,54.804239,0.120505,12.196946,13.265347,-13.739221,85.833534,0.122435,0.066525,1.190459,0.395352,-0.169374,-0.516512,turn_left
44:08.2,32.90813428,-80.100524,27.728,41.406,1018.982,55.269693,356.468128,13.960248,13.252185,-13.552714,85.909973,0.297239,-0.055482,0.868048,0.876103,0.136364,-0.986878,turn_left
44:08.4,32.90814268,-80.10053454,27.835,41.944,1018.98,56.911674,354.289558,14.965351,13.468071,-11.920291,86.817215,0.145952,0.082549,0.600469,0.088087,0.066725,-0.469476,turn_left
44:08.6,32.90814268,-80.10053454,27.657,41.835,1018.972,58.030954,354.009988,14.156193,14.126571,-10.457974,87.520012,0.162439,0.109742,0.881695,-0.05394,0.097879,0.002723,turn_left
44:08.7,32.90814268,-80.10053454,27.675,42.373,1018.975,63.235811,353.923016,7.715527,14.971467,-9.755374,87.330399,0.120738,-0.262213,1.498004,-0.085094,0.352916,-0.312789,turn_left
44:08.9,32.90814268,-80.10053454,27.693,41.808,1018.971,61.410777,356.533441,5.652852,14.643653,-9.196004,87.124001,0.022305,0.048559,0.769107,-0.129381,-0.119589,0.393982,turn_left
44:09.1,32.90814268,-80.10053454,27.657,41.911,1018.976,61.500007,356.349146,6.233725,14.30533,-8.895784,86.846527,0.074188,0.17651,0.728654,-0.07316,-0.003467,-0.014512,turn_left
44:09.2,32.90814268,-80.10053454,27.675,41.738,1018.972,59.150456,355.59949,7.600613,14.678795,-9.36123,86.351524,0.230809,0.219484,1.093224,0.40026,-0.145799,-0.655615,turn_left
44:09.4,32.90814268,-80.10053454,27.604,41.855,1018.974,57.762247,356.804301,14.869245,15.090414,-8.423913,85.982246,0.207534,0.17821,0.878771,0.161717,0.194148,-0.110724,turn_left
44:09.6,32.90814268,-80.10053454,27.497,41.283,1018.959,61.399651,356.488137,14.792318,15.664993,-7.318621,86.548492,0.253356,0.105615,0.654082,-0.13669,0.374658,-0.073461,turn_left
44:09.7,32.90814268,-80.10053454,27.604,41.805,1018.958,64.537105,355.242474,14.475573,16.185181,-7.52651,86.871613,0.210686,0.139849,0.930678,0.266786,0.113513,0.035884,turn_left
44:09.9,32.90814352,-80.10054507,27.639,41.669,1018.964,68.808958,356.115141,14.117325,16.334215,-6.784648,87.375839,0.129224,-0.060789,1.294518,-0.275357,0.198424,-0.250612,turn_left
44:10.1,32.90814352,-80.10054507,27.639,41.446,1018.964,67.867184,358.376523,10.690664,16.177109,-5.983127,88.201965,0.086796,0.009226,0.836368,-0.087516,0.289748,0.019085,turn_left
44:10.3,32.90814352,-80.10054507,27.622,42.446,1018.954,64.736588,358.122232,10.089363,15.667871,-5.936193,88.762329,0.106191,0.153445,0.749124,-0.169677,-0.234985,-0.363927,turn_left
44:10.4,32.90815192,-80.10055561,27.657,41.755,1018.963,60.499705,356.8886,9.12576,16.502094,-5.997346,88.917793,0.16947,0.148346,0.983561,0.129036,-0.207496,-0.846205,turn_left
44:10.6,32.90815192,-80.10055561,27.604,42.419,1018.96,56.632889,356.500281,5.180141,17.849209,-5.087422,89.337395,0.210443,-0.013509,1.040586,-0.498933,-0.211467,-0.706012,turn_left
44:10.8,32.90815192,-80.10055561,27.675,41.596,1018.963,52.615444,359.032613,0.868903,18.930044,-3.983976,89.091141,0.230566,-0.182367,0.845872,-0.536196,-0.184589,-0.759462,turn_left
44:10.9,32.90815192,-80.10055561,27.693,41.782,1018.972,54.072313,357.632375,358.30854,19.055691,-3.449385,89.417717,0.222808,-0.093113,0.837099,-0.228625,0.069531,-0.691046,turn_left
44:11.1,32.90815192,-80.10055561,27.781,41.453,1018.968,61.587659,357.63662,358.060857,19.059702,-2.259341,89.449989,0.197836,0.008255,0.96772,-0.099733,0.127563,-0.689213,turn_left
44:11.3,32.90815192,-80.10055561,27.781,41.021,1018.959,58.712613,358.528886,359.545053,18.997599,-0.847482,90.087036,0.236627,0.009712,0.983317,0.253958,0.146195,-0.468996,turn_left
44:11.4,32.90815192,-80.10055561,27.728,41.682,1018.967,56.642725,0.497766,358.729806,18.576395,1.332062,91.004875,0.028124,0.036419,1.049359,-0.06583,0.15383,-0.436926,turn_left
44:11.6,32.90815192,-80.10055561,27.71,41.898,1018.962,51.528405,0.66179,0.549293,18.864275,3.655798,93.215881,-0.280899,0.042974,0.744007,-0.100955,0.40398,0.527936,turn_left
44:11.8,32.90815192,-80.10055561,27.693,42.712,1018.958,52.724826,3.515511,357.627113,18.510485,3.05178,94.069733,0.163651,-0.153661,1.029375,-0.290628,0.025854,0.69348,turn_left
44:12.0,32.90815192,-80.10055561,27.622,41.745,1018.956,54.359382,2.929671,355.576196,16.687523,0.653909,93.418648,0.104737,-0.302256,0.996964,0.645523,1.015151,0.515108,turn_left
44:12.1,32.90815192,-80.10055561,27.586,41.227,1018.954,54.388813,9.417465,358.310327,15.099644,-0.112513,93.203369,-0.105152,0.037147,0.905334,0.543508,0.741788,1.355659,turn_left
44:12.3,32.90815192,-80.10055561,27.71,41.858,1018.948,63.023836,11.590624,1.356218,11.137395,-1.215416,95.718452,0.178925,0.03739,0.836124,-0.854151,-0.081964,1.107647,turn_left
44:12.5,32.90815192,-80.10055561,27.586,41.559,1018.95,74.152721,9.61347,7.672753,8.272823,-3.960252,97.769928,0.187168,0.103915,0.885351,0.864213,-0.204442,0.010839,turn_left
44:12.7,32.90815192,-80.10055561,27.586,41.649,1018.949,70.552166,0.795968,5.358563,9.395391,-4.564109,97.350395,0.136982,-0.119407,1.373475,-0.202358,-0.657399,-2.007766,turn_left
44:12.8,32.90815276,-80.10056615,27.462,41.639,1018.948,47.235891,356.53984,3.113157,13.267337,-2.233341,93.26326,0.013577,0.132808,0.580242,-0.094846,-0.468641,-1.70386,turn_left
44:13.0,32.90815276,-80.10056615,27.568,41.602,1018.958,30.222265,355.007761,1.574137,15.635144,2.841188,89.671341,0.17941,-0.11603,1.075678,-0.349271,-0.286298,-2.634208,turn_left
44:13.2,32.90815276,-80.10056615,27.533,41.775,1018.957,3.435202,354.633686,358.973334,13.24789,8.594563,88.273842,0.05746,-0.087565,0.950174,0.221277,0.086941,-2.433233,turn_left
44:13.3,32.90815276,-80.10056615,27.622,41.828,1018.955,342.315498,352.278564,356.92569,8.633043,13.719639,88.078445,0.299421,-0.163551,0.935552,-0.209689,-0.477804,-1.355361,turn_left
44:13.5,32.90815276,-80.10056615,27.604,41.562,1018.965,320.229895,349.910658,356.340933,4.240901,17.064533,87.811188,0.218686,0.013596,0.935309,-0.10798,0.152609,-1.498304,turn_left
44:13.7,32.90815276,-80.10056615,27.622,41.449,1018.975,301.557821,349.241308,355.712633,-0.629673,19.089911,88.108696,0.134315,-0.111205,0.994039,-0.440596,0.060979,-1.200813,turn_left
44:13.9,32.90815276,-80.10056615,27.604,41.33,1018.966,287.069364,347.541473,354.60546,-5.199208,19.28846,88.629074,0.151771,0.000971,0.983073,-0.310176,-0.26339,-1.070087,turn_left
44:14.0,32.90815276,-80.10056615,27.604,42.134,1018.97,270.845192,346.321774,357.232528,-8.51036,18.855694,89.734039,-0.041222,0.143005,0.947737,0.281753,0.003558,-1.156219,turn_left
44:14.2,32.90815276,-80.10056615,27.533,41.503,1018.978,258.250324,346.636526,1.551669,-11.852015,17.913502,90.078415,0.043883,0.097845,0.99867,-0.331251,0.13581,-0.441202,turn_left
44:14.3,32.90815276,-80.10056615,27.551,41.612,1018.976,251.153545,346.387653,1.23999,-14.027453,17.481627,90.11982,0.212383,0.101245,0.724267,-0.476331,-0.081353,-0.133936,turn_left
44:14.5,32.90815844,-80.10057486,27.639,41.456,1018.985,244.350431,345.575313,358.307802,-15.203041,15.631739,90.904137,0.332878,-0.0275,1.030594,-0.170899,-0.022404,-0.381031,turn_left
44:14.7,32.90815844,-80.10057486,27.568,41.589,1018.972,237.644483,344.95329,358.153067,-15.576971,13.21249,92.333107,0.227657,0.030106,0.853426,-0.100344,-0.067608,-0.257026,turn_left
44:14.8,32.90815844,-80.10057486,27.568,41.559,1018.963,232.583422,344.951698,357.348242,-15.404487,11.521638,93.729286,0.250447,0.000971,0.942863,-0.157216,0.014909,-0.11607,turn_left
44:15.0,32.90815844,-80.10057486,27.622,41.685,1018.952,226.823742,343.451326,359.572005,-14.852631,9.999167,94.197777,0.158317,-0.022916,0.820527,0.30246,0.077523,-0.284669,turn_left
44:15.2,32.90815844,-80.10057486,27.551,41.393,1018.956,226.437618,343.506898,358.622147,-14.299915,9.178964,94.628174,0.340152,0.023065,0.947737,-0.21647,0.065306,0.480135,turn_left
44:15.3,32.90815844,-80.10057486,27.462,41.858,1018.95,226.3032,344.473996,358.168648,-13.635083,9.268908,95.092812,0.30233,-0.050175,0.929703,0.234654,-0.010136,0.05314,turn_left
44:15.5,32.90815844,-80.10057486,27.497,41.542,1018.936,225.198007,344.191341,358.321371,-12.4596,9.382819,94.727119,0.193957,-0.073091,0.914594,0.038445,-0.017677,0.106314,turn_left
44:15.7,32.90815844,-80.10057486,27.355,41.433,1018.932,225.321825,346.28923,358.227693,-11.355911,9.434303,94.744003,0.163893,0.020395,0.945056,0.126715,0.264543,0.400446,turn_left
44:15.8,32.90815844,-80.10057486,27.391,41.28,1018.928,229.980451,349.086184,0.054206,-10.902437,9.834768,94.759712,-0.043196,-0.032565,0.987216,0.472464,0.252326,1.005202,turn_left
44:16.0,32.90815844,-80.10057486,27.391,41.775,1018.937,244.944917,352.566806,1.570063,-9.306099,12.015544,93.341248,-0.001234,-0.022193,1.029863,0.512476,0.234611,1.694564,turn_left
44:16.2,32.90815844,-80.10057486,27.409,41.327,1018.936,259.51328,352.74487,5.669591,-6.096763,15.440474,91.6007,0.029094,-0.005789,0.90509,0.817603,0.035774,1.532685,turn_left
44:16.3,32.90815844,-80.10057486,27.48,41.293,1018.939,275.41114,359.993961,10.346611,-1.980285,19.775955,89.688751,0.12486,-0.016645,1.270879,0.334714,0.533629,2.023209,turn_left
44:16.5,32.90815844,-80.10057486,27.338,41.19,1018.925,293.819483,2.680416,14.24252,1.685018,22.828341,88.456345,0.19129,-0.138464,0.90704,0.026227,0.004009,2.028402,turn_left
44:16.7,32.90815844,-80.10057486,27.568,41.426,1018.928,305.967012,1.637511,11.845092,6.428549,23.088846,87.692757,0.139164,0.224826,0.839536,-0.237666,0.589829,2.067802,turn_left
44:16.9,32.90815844,-80.10057486,27.515,40.928,1018.935,316.988731,0.203683,9.463927,11.5879,19.730591,87.765343,0.267175,0.083035,0.913376,0.108083,0.624343,2.123391,turn_left
44:17.0,32.90815844,-80.10057486,27.551,41.19,1018.944,327.790935,0.046797,6.345222,15.631062,13.791879,88.277725,0.274691,-0.011096,1.069829,-0.282565,0.153671,1.285284,turn_left
44:17.2,32.90815844,-80.10057486,27.48,41.891,1018.945,332.352347,1.082147,4.511389,17.485338,7.483453,88.887291,-0.05381,0.072109,0.917519,0.035085,0.327157,0.768187,turn_left
44:17.4,32.90814604,-80.10057669,27.533,41.808,1018.942,342.039864,3.344638,4.217791,18.075493,2.066584,90.042175,0.002182,0.062883,0.870485,-0.154283,0.116408,0.662202,turn_left
44:17.5,32.90814604,-80.10057669,27.409,41.785,1018.95,350.983606,2.935548,3.447143,17.783318,-2.173046,92.002686,0.108131,-0.034495,1.05472,0.027449,-0.076931,0.503071,turn_left
44:17.7,32.90814604,-80.10057669,27.533,42.011,1018.956,353.540033,1.372601,6.613583,17.565287,-4.238481,92.019135,0.174561,-0.007237,0.925804,0.381445,-0.112361,-0.09069,turn_left
44:17.9,32.90814604,-80.10057669,27.551,41.755,1018.956,359.610963,1.543141,6.755967,17.540195,-4.535976,92.053932,0.079037,0.133536,0.988922,-0.539739,0.113048,0.227876,turn_left
44:18.0,32.90814604,-80.10057669,27.639,41.728,1018.944,8.042804,1.409422,7.860199,17.481457,-5.604137,92.133728,0.194442,0.117997,0.765208,0.179555,0.031192,0.358907,turn_left
44:18.2,32.90814604,-80.10057669,27.586,41.768,1018.934,18.284965,358.483037,8.251629,17.565979,-8.528162,92.150452,0.254568,0.131594,0.749368,-0.127405,-0.112972,0.193668,turn_left
44:18.4,32.90814604,-80.10057669,27.604,41.984,1018.928,27.507258,359.738011,8.432253,17.421442,-11.174495,92.997063,0.248992,0.196662,1.312795,0.230562,0.606322,0.093181,turn_left
44:18.5,32.90814604,-80.10057669,27.639,41.562,1018.938,36.565746,6.568681,6.136268,15.477417,-12.395271,94.0289,0.086553,-0.298396,1.124174,0.211625,-0.039057,0.140828,turn_left
44:18.7,32.90814604,-80.10057669,27.622,41.888,1018.937,35.296843,4.24505,6.144855,12.803382,-11.797319,91.802429,0.035397,-0.208419,0.937014,0.473381,-0.23148,0.298431,turn_left
44:18.9,32.90814604,-80.10057669,27.639,41.861,1018.938,33.737129,8.742935,5.342812,12.681551,-11.393223,91.913132,0.002667,-0.042456,0.725729,-0.130765,0.55226,0.665256,turn_left
44:19.0,32.90814604,-80.10057669,27.657,41.798,1018.938,35.015484,6.194062,7.300861,12.265275,-12.615839,93.15889,0.138194,0.087648,1.053014,0.933668,-0.398551,-0.098937,turn_left
44:19.2,32.90814604,-80.10057669,27.693,42.164,1018.953,42.523631,7.65954,9.071824,12.87597,-10.937067,93.811874,0.200503,-0.077434,0.810292,0.008207,0.878462,-0.150555,turn_left
44:19.4,32.90814604,-80.10057669,27.586,42.257,1018.961,53.716364,6.42717,5.674764,10.991528,-10.385285,93.772697,0.14571,0.175296,0.965527,-0.457578,0.076396,0.557744,turn_left
44:19.5,32.90814688,-80.10058723,27.622,42.001,1018.958,62.731961,8.714414,5.188297,8.783253,-12.607443,93.355392,0.183774,0.011411,0.91362,-0.204374,0.359532,0.454813,turn_left
44:19.7,32.90814688,-80.10058723,27.533,41.778,1018.954,72.799353,6.81973,3.068414,6.17347,-15.271421,92.314178,0.118071,-0.091183,1.177543,-0.354036,-0.103503,0.416634,turn_left
44:19.8,32.90814688,-80.10058723,27.604,41.031,1018.955,76.987092,4.705245,3.41246,4.48111,-17.382685,90.897346,-0.060722,-0.129056,0.967233,0.770872,0.31219,-0.110543,turn_left
44:20.0,32.90814688,-80.10058723,27.533,42.293,1018.946,69.943767,5.577385,6.563371,3.909935,-17.415979,91.311028,-0.041222,-0.091666,0.931653,0.355178,-0.444366,-0.750424,turn_left
44:20.2,32.90814688,-80.10058723,27.568,42.051,1018.943,56.992304,3.272205,6.539231,6.638076,-15.354692,91.481995,0.055763,0.055114,0.831006,-0.28959,-0.3732,-1.351516,turn_left
44:20.3,32.90814688,-80.10058723,27.604,42.057,1018.938,41.155824,2.311131,1.791617,11.218083,-12.792554,91.211868,0.159529,-0.024846,0.869998,-0.370224,-0.234229,-2.29347,turn_left
44:20.5,32.90814688,-80.10058723,27.586,42.36,1018.939,19.398043,2.039006,354.938208,15.143439,-8.185259,89.969658,0.116616,-0.154385,1.100779,-0.708644,0.024167,-2.693892,turn_left
44:20.7,32.90814688,-80.10058723,27.462,42.655,1018.938,0.096983,0.42972,349.326263,16.265381,-1.233807,89.443916,0.201715,-0.011338,0.922393,-0.27218,0.195515,-1.889077,turn_left
44:20.8,32.90814688,-80.10058723,27.568,42.193,1018.951,5.087078,358.313487,348.978067,15.111248,4.377403,89.231712,0.206079,-0.095525,0.958703,-0.150313,-0.372284,-1.379005,turn_left
44:21.0,32.90814688,-80.10058723,27.568,42.738,1018.948,11.422705,357.511362,350.190026,14.215233,8.636735,89.204117,0.213837,0.024522,0.885838,0.146568,0.22728,-1.022259,turn_left
44:21.2,32.90814688,-80.10058723,27.657,42.878,1018.948,19.54272,357.342745,352.451359,12.682007,12.224014,88.657097,0.161711,0.002671,0.839779,0.048524,-0.006681,-0.776081,turn_left
44:21.3,32.90814688,-80.10058723,27.551,41.506,1018.951,28.795494,359.297378,352.53058,10.765906,15.58807,87.735123,0.036367,-0.070679,0.981611,-0.229725,-0.068379,0.024153,turn_left
44:21.5,32.90814688,-80.10058723,27.515,42.313,1018.948,20.042326,0.552844,351.085126,9.593048,17.13678,87.410645,0.094554,-0.017609,0.961872,-0.189103,0.233083,-0.085192,turn_left
44:21.7,32.90814688,-80.10058723,27.48,42.423,1018.939,25.831799,3.426506,350.682958,8.804643,17.332754,88.329933,0.15662,-0.029912,0.907771,0.016759,0.186658,0.232763,turn_left
44:21.8,32.90814688,-80.10058723,27.497,42.622,1018.944,44.84611,7.133222,351.196532,7.821364,15.964604,88.822266,0.206079,-0.083223,0.918493,-0.300586,0.157947,-0.15422,turn_left
44:22.0,32.90814688,-80.10058723,27.444,42.512,1018.936,51.972818,10.180335,351.210857,6.429062,15.129397,89.78067,0.067642,-0.083705,1.022308,0.040277,0.227586,-0.006085,turn_left
44:22.2,32.90814688,-80.10058723,27.497,42.668,1018.943,54.513516,11.984207,352.161621,5.016792,14.635202,90.647614,0.094069,-0.026776,0.909233,0.072002,0.340197,0.038223,turn_left
44:22.3,32.90814688,-80.10058723,27.568,42.825,1018.95,72.457515,15.207957,356.894398,3.699282,14.790505,90.719803,0.080977,-0.040767,0.932384,0.16974,0.229325,0.28715,turn_left
44:22.5,32.90814688,-80.10058723,27.444,42.353,1018.947,88.431409,17.383192,0.223801,3.087234,15.062751,91.567993,0.030548,-0.030877,0.96114,0.082692,0.183816,0.038834,turn_left
44:22.7,32.90814688,-80.10058723,27.586,42.406,1018.95,102.721353,12.571564,1.369289,3.076733,14.886798,91.652992,0.119283,-0.034737,0.899241,0.015837,-0.185639,0.081424,turn_left
44:22.9,32.90814688,-80.10058723,27.568,42.426,1018.952,115.385323,9.744627,2.599731,4.793438,14.867147,91.599495,0.053096,-0.060065,0.970401,0.113599,-0.079723,0.126159,turn_left
44:23.0,32.90814688,-80.10058723,27.568,42.821,1018.948,109.066421,7.633372,2.613322,6.862862,14.696757,91.587646,0.076855,-0.068026,0.87341,0.200952,-0.298413,0.416931,turn_left
44:23.2,32.90814688,-80.10058723,27.639,42.605,1018.936,113.271126,5.281588,5.097821,10.395615,13.577595,90.296272,0.084371,-0.088047,0.919956,0.361915,-0.053456,0.714422,turn_left
44:23.4,32.90815255,-80.10059594,27.622,42.964,1018.927,104.828336,6.363452,7.345921,13.677686,12.594942,89.319344,0.138679,-0.036908,0.906552,0.289528,0.307871,0.708619,turn_left
44:23.5,32.90815255,-80.10059594,27.657,42.927,1018.923,105.937873,7.80802,10.732309,15.530634,10.907413,89.38665,0.16753,-0.013026,0.922636,0.206756,0.460893,0.995115,turn_left
44:23.7,32.90815255,-80.10059594,27.728,43.087,1018.924,127.364914,7.191467,15.831709,16.022591,8.996212,89.709656,0.162924,0.011411,0.811511,0.308159,0.415383,0.997558,turn_left
44:23.9,32.90815255,-80.10059594,27.657,43.632,1018.926,141.110861,4.749982,18.417731,16.266861,6.694404,90.384491,0.200745,0.018209,0.8873,-0.06905,0.034203,0.988701,turn_left
44:24.0,32.90815255,-80.10059594,27.639,43.074,1018.925,151.582402,1.061576,17.617696,16.760532,3.642794,90.588516,0.104009,0.046131,0.906309,-0.068439,0.06047,0.907761,turn_left
44:24.2,32.90815255,-80.10059594,27.764,42.931,1018.924,147.948741,1.912613,15.965849,16.791203,-0.059535,91.285309,0.05746,0.056571,1.006712,0.032354,0.342079,0.715033,turn_left
44:24.4,32.90815255,-80.10059594,27.622,43.117,1018.942,146.175351,5.245593,12.178004,15.450524,-3.034924,91.888092,0.07928,-0.246292,1.13051,-0.080351,0.507013,0.508866,turn_left
44:26.1,32.90816011,-80.10059594,27.693,43.552,1018.931,142.557454,36.018234,0.348928,14.535757,-5.56654,90.877243,0.137224,-0.181884,1.057401,-0.25628,0.231207,0.08065,turn_left
44:26.2,32.90816011,-80.10059594,27.71,43.568,1018.915,126.149742,39.493646,354.093634,13.957182,-6.732994,89.222862,0.10304,-0.149801,0.872922,0.180794,0.053751,0.288955,turn_left
44:26.4,32.90816095,-80.10060647,27.781,43.642,1018.902,108.062219,39.220934,346.596454,13.698972,-7.659796,88.596809,0.091645,-0.125196,0.907283,-0.026441,-0.032755,-0.137854,turn_left
44:26.6,32.90816095,-80.10060647,27.675,44.04,1018.908,92.420362,35.762587,340.083933,14.513617,-7.976885,87.683327,0.087281,-0.13581,0.931166,-0.074089,-0.095064,-0.247505,turn_left
44:26.7,32.90816095,-80.10060647,27.675,43.545,1018.907,76.831241,30.578518,333.301173,15.276674,-8.010593,87.909172,0.108616,-0.155108,1.006468,-0.065842,-0.058412,-0.640902,turn_left
44:26.9,32.90816095,-80.10060647,27.728,43.608,1018.906,67.049419,26.291194,331.932162,16.285519,-6.681653,87.978317,0.170197,-0.060548,0.851964,0.230428,0.02375,-0.510177,turn_left
44:27.9,32.90816095,-80.10060647,27.728,43.788,1018.902,67.657798,34.857812,329.617334,16.935139,-3.94976,87.412056,0.171652,-0.056206,0.88462,0.038005,0.167914,0.003256,turn_left
44:28.4,32.90816095,-80.10060647,27.71,43.914,1018.917,57.480905,35.06948,327.116563,16.611456,-1.908919,87.171219,0.114677,-0.071644,0.957729,0.065497,0.065715,0.000937,turn_left
44:28.6,32.90816095,-80.10060647,27.799,43.927,1018.929,49.592405,31.200779,325.950571,16.22971,-1.110999,87.279617,0.115647,-0.044868,0.952367,-0.036829,0.054459,-0.041551,turn_left
44:28.8,32.90816095,-80.10060647,27.781,44.342,1018.939,42.024795,26.656517,325.961383,15.791778,-0.93491,87.543976,0.131163,-0.057894,0.945056,0.011822,0.018227,-0.001486,turn_left
44:28.9,32.90816095,-80.10060647,27.71,44.279,1018.936,34.368559,22.97122,326.119362,16.009132,-1.13225,87.177917,0.147407,-0.116995,0.947006,0.004063,0.052575,-0.015181,turn_left
